time_stamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
58127,-4.92,6.81,-0.53,2.56,-1.80,9.35
58132,-4.98,6.98,-0.49,2.55,-1.81,9.36
58137,-5.02,7.08,-0.47,2.54,-1.81,9.37
58142,-5.08,7.21,-0.44,2.53,-1.82,9.39
58147,-5.14,7.32,-0.40,2.51,-1.82,9.40
58152,-5.22,7.48,-0.35,2.49,-1.82,9.43
58158,-5.32,7.71,-0.28,2.46,-1.83,9.46
58163,-5.54,8.37,-0.11,2.38,-1.85,9.52
58167,-5.93,10.67,0.67,2.15,-1.90,9.64
58172,-5.98,11.63,1.05,2.07,-1.89,9.63
58177,-5.98,12.58,1.40,2.01,-1.87,9.58
58182,-5.89,14.94,2.31,1.93,-1.88,9.44
58187,-5.41,19.30,4.24,1.93,-2.13,9.24
58192,-4.91,22.32,5.63,2.06,-2.41,9.09
58197,-4.40,26.30,7.09,2.47,-2.69,8.95
58202,-3.46,53.94,14.90,2.85,-2.69,9.43
58207,-3.52,67.81,19.41,2.79,-2.37,9.46
58212,-3.89,75.80,22.01,2.72,-2.18,9.44
58217,-4.14,81.17,23.72,2.69,-2.09,9.42
58222,-4.34,85.58,25.08,2.66,-1.98,9.40
58227,-4.48,88.18,25.77,2.64,-1.83,9.38
58232,-4.47,87.80,25.57,2.64,-1.78,9.38
58237,-4.45,87.03,25.26,2.64,-1.74,9.37
58242,-4.41,85.87,24.81,2.65,-1.70,9.37
58247,-4.11,77.37,21.77,2.70,-1.61,9.39
58252,-3.94,72.39,20.04,2.72,-1.61,9.41
58258,-3.87,70.00,19.23,2.74,-1.64,9.43
58262,-24.19,133.00,40.69,2.45,-2.40,10.07
58267,-34.41,156.78,49.92,2.34,-2.55,10.47
58272,-44.84,186.67,63.69,2.17,-2.73,11.44
58277,-46.05,196.81,69.70,2.11,-2.82,11.98
58282,-47.62,206.49,75.29,2.03,-2.91,12.50
58287,-48.41,209.62,77.00,2.00,-2.94,12.67
58293,-52.98,183.95,59.41,1.79,-2.68,11.36
58297,-52.96,183.66,59.24,1.79,-2.67,11.36
58302,-52.93,183.73,59.31,1.79,-2.67,11.38
58307,-52.86,184.38,59.76,1.79,-2.67,11.44
58312,-52.80,185.21,60.32,1.79,-2.67,11.50
58317,-52.50,191.38,64.35,1.79,-2.71,11.89
58322,-51.79,211.95,77.65,1.79,-2.86,13.13
58327,-51.29,232.14,91.27,1.81,-3.03,14.65
58332,-50.72,247.73,102.97,1.87,-3.19,16.31
58337,-46.26,262.08,115.46,2.50,-3.39,18.09
58342,-40.59,271.81,121.04,3.03,-3.52,19.16
58347,-38.81,275.04,122.21,3.13,-3.55,19.47
58352,-37.13,278.25,123.44,3.23,-3.59,19.78
58358,-35.59,281.43,124.81,3.32,-3.63,20.10
58362,-34.59,283.82,126.16,3.39,-3.66,20.37
58367,-35.38,278.10,126.47,3.46,-3.64,20.10
58372,-35.09,275.39,125.85,3.52,-3.62,19.89
58377,-33.29,270.41,124.41,3.71,-3.58,19.47
58382,-30.69,266.94,123.16,3.93,-3.55,19.16
58387,-7.42,241.89,119.64,4.66,-3.35,17.55
58392,19.17,195.38,114.20,5.40,-2.94,14.51
58397,20.62,190.35,113.71,5.50,-2.92,14.26
58402,21.86,186.40,113.33,5.58,-2.89,14.05
